dispute_id,order_id,reason_code,dispute_date,days_to_dispute,status,true_win_probability,outcome_true,correct_relevant_chunk_id,expected_trajectory,prior_dispute_count_at_time,is_unknown_reason_edge_case,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
DSP-12732,ORD-16360,duplicate_charge,2026-07-27,9,pending,0.4738,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-03755,451.47,apparel,2026-07-18,True,2026-07-24,True,True,False
DSP-06875,ORD-09741,unauthorized_transaction,2026-05-28,21,pending,0.533,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-01479,1092.02,groceries,2026-05-07,True,2026-05-14,True,True,True
DSP-08447,ORD-13251,duplicate_charge,2026-06-13,3,pending,0.7203,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01061,359.23,apparel,2026-06-10,True,2026-06-15,True,True,False
DSP-09857,ORD-03696,unauthorized_transaction,2026-06-28,18,pending,0.6546,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05143,278.6,apparel,2026-06-10,True,2026-06-15,True,True,False
DSP-06264,ORD-08608,duplicate_charge,2026-05-22,13,pending,0.4546,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-05281,432.51,apparel,2026-05-09,True,2026-05-16,True,True,False
DSP-04518,ORD-03678,not_as_described,2026-05-04,2,pending,0.4906,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-00485,681.55,apparel,2026-05-02,True,2026-05-04,False,True,False
DSP-06618,ORD-04216,unauthorized_transaction,2026-05-26,20,pending,0.3331,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-04086,525.17,home_goods,2026-05-06,True,2026-05-11,False,True,False
DSP-13276,ORD-09497,unauthorized_transaction,2026-08-01,23,pending,0.4814,True,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-00656,945.0,apparel,2026-07-09,False,,True,True,False
DSP-10052,ORD-07946,duplicate_charge,2026-06-30,2,pending,0.3163,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-02165,680.57,groceries,2026-06-28,False,,True,True,False
DSP-12625,ORD-14030,unauthorized_transaction,2026-07-26,13,pending,0.7154,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04322,256.19,groceries,2026-07-13,True,2026-07-22,True,True,False
DSP-14372,ORD-01795,duplicate_charge,2026-08-13,11,pending,0.3825,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-01252,515.97,electronics,2026-08-02,False,,True,True,False
DSP-11831,ORD-08872,not_as_described,2026-07-18,10,pending,0.5625,False,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-04209,820.62,home_goods,2026-07-08,True,2026-07-17,True,True,False
DSP-05244,ORD-08887,item_not_received,2026-05-11,7,pending,0.3803,True,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05638,247.31,apparel,2026-05-04,True,2026-05-06,True,True,False
DSP-02288,ORD-04400,not_as_described,2026-04-11,12,pending,0.5014,True,RULE_NOT_AS_DESCRIBED,clean_fight,2,False,CUST-03391,545.86,home_goods,2026-03-30,True,2026-04-05,True,True,False
DSP-08837,ORD-16118,not_as_described,2026-06-17,2,pending,0.3662,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-04153,1522.04,groceries,2026-06-15,False,,True,True,False
DSP-06830,ORD-04966,item_not_received,2026-05-28,22,pending,0.7101,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05749,1252.91,home_goods,2026-05-06,True,2026-05-10,True,True,False
DSP-04389,ORD-00716,not_as_described,2026-05-03,13,pending,0.1748,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-03978,1068.33,apparel,2026-04-20,False,,False,True,False
DSP-03248,ORD-04490,duplicate_charge,2026-04-21,7,pending,0.2658,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-02170,349.82,electronics,2026-04-14,False,,False,True,False
DSP-14191,ORD-04874,unauthorized_transaction,2026-08-11,21,pending,0.4737,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,5,False,CUST-00721,752.22,apparel,2026-07-21,True,2026-07-26,True,True,True
DSP-08957,ORD-05784,item_not_received,2026-06-18,15,pending,0.5323,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-04215,727.55,home_goods,2026-06-03,True,2026-06-05,True,True,True
DSP-05515,ORD-12440,item_not_received,2026-05-14,17,pending,0.549,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04218,920.42,electronics,2026-04-27,True,2026-05-02,True,True,True
DSP-14006,ORD-11119,unauthorized_transaction,2026-08-09,23,pending,0.8542,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01915,1140.62,electronics,2026-07-17,True,2026-07-24,True,True,False
DSP-00820,ORD-17358,duplicate_charge,2026-03-27,8,pending,0.2736,True,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-04216,374.39,digital_goods,2026-03-19,True,2026-03-25,True,False,False
DSP-10094,ORD-08280,item_not_received,2026-06-30,2,pending,0.7759,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-05681,420.26,home_goods,2026-06-28,True,2026-07-01,True,True,False
DSP-12565,ORD-14200,not_as_described,2026-07-25,24,pending,0.4657,True,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-02749,1450.54,digital_goods,2026-07-01,True,2026-07-04,True,True,False
DSP-04064,ORD-08563,unauthorized_transaction,2026-04-29,6,pending,0.5529,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04365,817.62,groceries,2026-04-23,False,,True,True,False
DSP-09690,ORD-07182,not_as_described,2026-06-26,21,pending,0.1608,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-01555,3215.66,electronics,2026-06-05,False,,False,True,False
DSP-08353,ORD-09456,item_not_received,2026-06-12,14,pending,0.5956,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-05862,152.55,apparel,2026-05-29,True,2026-06-06,True,True,True
DSP-13764,ORD-05521,not_as_described,2026-08-06,1,pending,0.354,True,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-04710,1496.99,electronics,2026-08-05,True,2026-08-06,False,True,False
DSP-06515,ORD-15040,unauthorized_transaction,2026-05-24,3,pending,0.7269,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04186,1386.36,groceries,2026-05-21,True,2026-05-27,True,True,False
DSP-08262,ORD-01209,duplicate_charge,2026-06-11,17,pending,0.7166,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01246,4293.3,home_goods,2026-05-25,True,2026-05-28,True,True,False
DSP-02863,ORD-00669,item_not_received,2026-04-17,5,pending,0.737,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00634,517.98,apparel,2026-04-12,True,2026-04-16,True,True,False
DSP-06710,ORD-00601,item_not_received,2026-05-26,3,pending,0.3131,True,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-02745,1055.25,groceries,2026-05-23,False,,True,True,False
DSP-03518,ORD-17976,duplicate_charge,2026-04-24,20,pending,0.3231,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-02111,723.49,home_goods,2026-04-04,False,,True,True,False
DSP-08959,ORD-16221,not_as_described,2026-06-18,16,pending,0.2035,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-04095,162.0,digital_goods,2026-06-02,False,,False,True,False
DSP-09802,ORD-10316,unauthorized_transaction,2026-06-27,5,pending,0.7358,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-04230,100.0,home_goods,2026-06-22,True,2026-06-30,True,True,False
DSP-03632,ORD-04725,not_as_described,2026-04-25,6,pending,0.6687,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-05265,8110.31,electronics,2026-04-19,True,2026-04-20,True,True,False
DSP-09072,ORD-00658,item_not_received,2026-06-19,4,pending,0.5481,True,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-03686,934.81,home_goods,2026-06-15,True,2026-06-21,True,True,False
DSP-04486,ORD-16481,item_not_received,2026-05-04,1,pending,0.7614,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-02490,280.5,home_goods,2026-05-03,True,2026-05-06,True,True,False
DSP-12850,ORD-16869,not_as_described,2026-07-28,23,pending,0.5324,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-05264,386.95,electronics,2026-07-05,True,2026-07-14,True,True,False
DSP-12093,ORD-08283,item_not_received,2026-07-20,4,pending,0.7437,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01039,878.22,digital_goods,2026-07-16,True,2026-07-18,True,True,False
DSP-01916,ORD-16860,item_not_received,2026-04-07,13,pending,0.7448,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03991,1367.49,home_goods,2026-03-25,True,2026-03-30,True,True,False
DSP-03984,ORD-16886,item_not_received,2026-04-29,24,pending,0.3799,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-04212,1776.87,electronics,2026-04-05,False,,True,True,False
DSP-03371,ORD-09712,not_as_described,2026-04-22,10,pending,0.5141,True,RULE_NOT_AS_DESCRIBED,clean_fight,5,False,CUST-01217,1131.56,apparel,2026-04-12,True,2026-04-14,True,True,False
DSP-09647,ORD-15980,duplicate_charge,2026-06-26,5,pending,0.4744,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-01520,101.48,groceries,2026-06-21,True,2026-06-28,False,True,False
DSP-09727,ORD-06626,duplicate_charge,2026-06-27,24,pending,0.2503,False,RULE_DUPLICATE_CHARGE,clean_concede,4,False,CUST-03719,100.0,home_goods,2026-06-03,True,2026-06-05,True,True,False
DSP-12178,ORD-02473,not_as_described,2026-07-21,9,pending,0.1795,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-04532,782.3,digital_goods,2026-07-12,False,,True,False,False
DSP-11028,ORD-16541,not_as_described,2026-07-10,5,pending,0.2331,False,RULE_NOT_AS_DESCRIBED,clean_concede,4,False,CUST-03800,100.0,apparel,2026-07-05,False,,True,True,False
DSP-00183,ORD-00298,not_as_described,2026-03-16,6,pending,0.3254,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00802,577.61,electronics,2026-03-10,True,2026-03-18,True,True,True
DSP-02180,ORD-11007,item_not_received,2026-04-10,13,pending,0.4828,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-05414,352.36,groceries,2026-03-28,True,2026-03-29,True,True,False
DSP-06049,ORD-12192,item_not_received,2026-05-20,6,pending,0.5726,False,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-00520,408.14,home_goods,2026-05-14,True,2026-05-15,True,False,False
DSP-01183,ORD-15062,item_not_received,2026-03-31,10,pending,0.5916,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03855,306.71,electronics,2026-03-21,True,2026-03-24,True,False,True
DSP-14046,ORD-00071,duplicate_charge,2026-08-09,13,pending,0.5392,True,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-00827,829.68,apparel,2026-07-27,True,2026-07-28,True,True,False
DSP-04555,ORD-13793,not_as_described,2026-05-04,1,pending,0.5957,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-02302,109.06,electronics,2026-05-03,True,2026-05-04,True,False,False
DSP-01960,ORD-01531,unauthorized_transaction,2026-04-08,5,pending,0.8507,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-02470,3402.86,electronics,2026-04-03,True,2026-04-10,True,True,False
DSP-13430,ORD-03570,not_as_described,2026-08-03,7,pending,0.6193,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-01521,8241.37,apparel,2026-07-27,True,2026-07-30,True,True,False
DSP-10426,ORD-17629,not_as_described,2026-07-04,2,pending,0.6346,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04798,226.36,apparel,2026-07-02,True,2026-07-08,True,False,False
DSP-05490,ORD-08682,item_not_received,2026-05-14,22,pending,0.5215,False,RULE_ITEM_NOT_RECEIVED,clean_fight,3,False,CUST-02623,532.26,groceries,2026-04-22,True,2026-04-30,True,True,False
DSP-02476,ORD-10099,duplicate_charge,2026-04-13,8,pending,0.709,True,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-05545,503.28,electronics,2026-04-05,True,2026-04-12,True,True,False
DSP-12866,ORD-13571,unauthorized_transaction,2026-07-28,11,pending,0.4164,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,2,False,CUST-05110,761.8,groceries,2026-07-17,True,2026-07-18,True,True,True
DSP-14871,ORD-11968,duplicate_charge,2026-08-23,18,pending,0.3484,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-00740,430.62,home_goods,2026-08-05,True,2026-08-11,True,False,False
DSP-05554,ORD-00966,duplicate_charge,2026-05-15,18,pending,0.3806,True,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-05623,1503.04,electronics,2026-04-27,True,2026-05-05,False,True,False
DSP-09099,ORD-04940,item_not_received,2026-06-20,9,pending,0.0985,False,RULE_ITEM_NOT_RECEIVED,retry_needed,0,False,CUST-03003,376.04,groceries,2026-06-11,False,,True,False,False
DSP-12489,ORD-18243,item_not_received,2026-07-24,7,pending,0.3578,False,RULE_ITEM_NOT_RECEIVED,clean_concede,2,False,CUST-03922,514.28,apparel,2026-07-17,True,2026-07-22,False,True,True
DSP-08230,ORD-02468,item_not_received,2026-06-11,17,pending,0.5324,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-00419,383.21,digital_goods,2026-05-25,True,2026-05-31,True,True,False
DSP-14588,ORD-07912,unauthorized_transaction,2026-08-17,21,pending,0.378,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-04946,526.03,electronics,2026-07-27,False,,True,True,False
DSP-12085,ORD-13762,item_not_received,2026-07-20,13,pending,0.6366,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00940,740.9,digital_goods,2026-07-07,True,2026-07-12,True,True,False
DSP-08700,ORD-15512,item_not_received,2026-06-15,4,pending,0.6345,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-00111,1111.48,home_goods,2026-06-11,True,2026-06-17,True,True,False
DSP-05151,ORD-16115,item_not_received,2026-05-10,9,pending,0.2677,False,RULE_ITEM_NOT_RECEIVED,clean_concede,6,False,CUST-02459,594.85,groceries,2026-05-01,True,2026-05-10,False,True,False
DSP-08793,ORD-18838,unauthorized_transaction,2026-06-16,6,pending,0.7281,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-03545,2429.9,electronics,2026-06-10,True,2026-06-15,True,True,False
DSP-06261,ORD-19652,duplicate_charge,2026-05-22,23,pending,0.2836,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-00491,104.23,home_goods,2026-04-29,True,2026-05-02,True,True,False
DSP-11709,ORD-02678,item_not_received,2026-07-17,3,pending,0.2313,True,RULE_ITEM_NOT_RECEIVED,retry_needed,1,False,CUST-01633,1926.83,apparel,2026-07-14,False,,True,True,False
DSP-14503,ORD-00276,unauthorized_transaction,2026-08-15,9,pending,0.7358,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-05353,1746.62,electronics,2026-08-06,True,2026-08-10,True,True,False
DSP-14394,ORD-02534,not_as_described,2026-08-14,9,pending,0.3787,False,RULE_NOT_AS_DESCRIBED,clean_concede,3,False,CUST-04781,358.09,apparel,2026-08-05,True,2026-08-12,True,True,False
DSP-06942,ORD-18547,not_as_described,2026-05-29,15,pending,0.6283,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00564,4248.88,apparel,2026-05-14,True,2026-05-16,True,True,False
DSP-00196,ORD-18639,item_not_received,2026-03-17,2,pending,0.6075,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-00929,1926.58,home_goods,2026-03-15,True,2026-03-19,True,False,False
DSP-14251,ORD-15596,unauthorized_transaction,2026-08-12,21,pending,0.6656,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01901,526.91,apparel,2026-07-22,True,2026-07-24,True,False,False
DSP-06723,ORD-01382,unauthorized_transaction,2026-05-27,14,pending,0.6136,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,2,False,CUST-01848,2911.4,groceries,2026-05-13,True,2026-05-15,True,True,False
DSP-14843,ORD-13224,not_as_described,2026-08-22,19,pending,0.4188,True,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-04519,313.94,apparel,2026-08-03,True,2026-08-07,True,False,False
DSP-10915,ORD-16060,item_not_received,2026-07-09,20,pending,0.6175,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04235,773.09,apparel,2026-06-19,True,2026-06-25,True,True,True
DSP-13314,ORD-02903,item_not_received,2026-08-02,4,pending,0.7657,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01544,1231.65,apparel,2026-07-29,True,2026-08-07,True,True,True
DSP-02779,ORD-00350,item_not_received,2026-04-16,17,pending,0.5024,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-01926,108.32,digital_goods,2026-03-30,True,2026-03-31,True,False,False
DSP-03364,ORD-01532,item_not_received,2026-04-22,18,pending,0.5361,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03752,449.15,electronics,2026-04-04,True,2026-04-10,True,False,False
DSP-01458,ORD-11463,not_as_described,2026-04-03,21,pending,0.5684,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-01375,819.77,groceries,2026-03-13,True,2026-03-15,True,True,False
DSP-13045,ORD-08631,item_not_received,2026-07-30,1,pending,0.7038,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03966,2448.53,digital_goods,2026-07-29,True,2026-07-30,True,False,False
DSP-01022,ORD-13837,item_not_received,2026-03-29,14,pending,0.5944,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03517,1202.07,home_goods,2026-03-15,True,2026-03-16,False,True,False
DSP-06364,ORD-08806,duplicate_charge,2026-05-23,14,pending,0.2292,True,RULE_DUPLICATE_CHARGE,clean_concede,2,False,CUST-04047,891.89,home_goods,2026-05-09,True,2026-05-15,False,True,False
DSP-13168,ORD-16987,duplicate_charge,2026-07-31,14,pending,0.3011,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-05423,2426.44,digital_goods,2026-07-17,True,2026-07-22,True,True,False
DSP-02228,ORD-09697,unauthorized_transaction,2026-04-11,18,pending,0.5384,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-05021,4151.2,groceries,2026-03-24,True,2026-03-31,True,True,False
DSP-07845,ORD-18858,duplicate_charge,2026-06-07,4,pending,0.5697,False,RULE_DUPLICATE_CHARGE,clean_fight,1,False,CUST-04018,161.04,home_goods,2026-06-03,True,2026-06-05,True,True,False
DSP-02808,ORD-11402,duplicate_charge,2026-04-16,23,pending,0.3714,True,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-00147,801.97,electronics,2026-03-24,False,,True,True,True
DSP-08155,ORD-00395,item_not_received,2026-06-10,23,pending,0.02,False,RULE_ITEM_NOT_RECEIVED,retry_needed,2,False,CUST-03027,1349.97,electronics,2026-05-18,False,,True,True,True
DSP-08654,ORD-02644,not_as_described,2026-06-15,5,pending,0.512,False,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-04412,1097.5,groceries,2026-06-10,True,2026-06-13,True,True,False
DSP-13357,ORD-14740,item_not_received,2026-08-02,10,pending,0.4392,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-00289,695.81,electronics,2026-07-23,True,2026-07-27,True,True,False
DSP-05953,ORD-07163,not_as_described,2026-05-19,4,pending,0.7298,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-04302,214.52,electronics,2026-05-15,True,2026-05-22,True,True,False
DSP-04407,ORD-06399,item_not_received,2026-05-03,19,pending,0.705,True,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-03376,526.92,digital_goods,2026-04-14,True,2026-04-19,True,True,False
DSP-04940,ORD-19282,duplicate_charge,2026-05-08,13,pending,0.3461,False,RULE_DUPLICATE_CHARGE,clean_concede,0,False,CUST-03815,215.89,electronics,2026-04-25,False,,True,True,False
DSP-12989,ORD-03221,item_not_received,2026-07-29,12,pending,0.6638,False,RULE_ITEM_NOT_RECEIVED,clean_fight,1,False,CUST-04102,818.42,groceries,2026-07-17,True,2026-07-25,True,True,False
DSP-06184,ORD-19881,unauthorized_transaction,2026-05-21,22,pending,0.636,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-02960,4765.6,digital_goods,2026-04-29,True,2026-05-01,True,True,False
DSP-00502,ORD-01130,not_as_described,2026-03-23,14,pending,0.5419,False,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-05720,424.36,apparel,2026-03-09,True,2026-03-16,True,False,False
DSP-10839,ORD-19672,unauthorized_transaction,2026-07-08,3,pending,0.4624,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,0,False,CUST-03921,371.9,apparel,2026-07-05,True,2026-07-06,False,True,False
DSP-10542,ORD-10050,item_not_received,2026-07-05,15,pending,0.6178,True,RULE_ITEM_NOT_RECEIVED,clean_fight,2,False,CUST-03844,1152.44,electronics,2026-06-20,True,2026-06-21,True,True,False
DSP-08101,ORD-12025,item_not_received,2026-06-09,18,pending,0.6839,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02588,1075.24,apparel,2026-05-22,True,2026-05-28,True,True,True
DSP-00885,ORD-01001,not_as_described,2026-03-28,4,pending,0.7073,True,RULE_NOT_AS_DESCRIBED,clean_fight,0,False,CUST-01964,1162.16,groceries,2026-03-24,True,2026-03-28,True,True,False
DSP-04492,ORD-06031,not_as_described,2026-05-04,10,pending,0.3748,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-00295,488.51,electronics,2026-04-24,False,,True,True,False
DSP-07329,ORD-09826,duplicate_charge,2026-06-02,21,pending,0.6818,False,RULE_DUPLICATE_CHARGE,clean_fight,0,False,CUST-01075,131.83,home_goods,2026-05-12,True,2026-05-15,True,True,False
DSP-12218,ORD-16117,item_not_received,2026-07-22,21,pending,0.6098,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-01919,376.35,apparel,2026-07-01,True,2026-07-10,True,True,False
DSP-11454,ORD-19859,unauthorized_transaction,2026-07-14,4,pending,0.2726,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,1,False,CUST-04510,917.78,groceries,2026-07-10,True,2026-07-15,False,True,False
DSP-08925,ORD-14868,duplicate_charge,2026-06-18,22,pending,0.2496,False,RULE_DUPLICATE_CHARGE,clean_concede,3,False,CUST-01726,1042.64,digital_goods,2026-05-27,True,2026-06-05,True,True,True
DSP-02833,ORD-11233,not_as_described,2026-04-17,1,pending,0.5613,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-00889,181.82,apparel,2026-04-16,True,2026-04-23,True,True,False
DSP-06149,ORD-19793,unauthorized_transaction,2026-05-21,15,pending,0.6147,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,3,False,CUST-02744,135.91,home_goods,2026-05-06,True,2026-05-10,True,True,False
DSP-09364,ORD-14402,unauthorized_transaction,2026-06-23,5,pending,0.6586,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-03216,290.11,digital_goods,2026-06-18,True,2026-06-20,True,True,False
DSP-12536,ORD-19323,unauthorized_transaction,2026-07-25,22,pending,0.71,False,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01342,895.18,home_goods,2026-07-03,True,2026-07-04,True,True,False
DSP-14532,ORD-06959,not_as_described,2026-08-16,16,pending,0.3289,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-05694,2694.34,digital_goods,2026-07-31,False,,True,False,False
DSP-10912,ORD-15364,unauthorized_transaction,2026-07-09,3,pending,0.8246,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01240,2539.96,apparel,2026-07-06,True,2026-07-13,True,True,False
DSP-06763,ORD-19165,item_not_received,2026-05-27,1,pending,0.313,False,RULE_ITEM_NOT_RECEIVED,clean_concede,4,False,CUST-00923,745.94,groceries,2026-05-26,True,2026-05-31,False,True,True
DSP-13464,ORD-18535,not_as_described,2026-08-03,15,pending,0.157,False,RULE_NOT_AS_DESCRIBED,clean_concede,0,False,CUST-04791,656.46,home_goods,2026-07-19,False,,False,False,False
DSP-09612,ORD-00337,not_as_described,2026-06-25,2,pending,0.5228,True,RULE_NOT_AS_DESCRIBED,clean_fight,3,False,CUST-04785,606.76,apparel,2026-06-23,True,2026-07-02,True,True,False
DSP-01511,ORD-19811,unauthorized_transaction,2026-04-04,12,pending,0.2261,False,RULE_UNAUTHORIZED_TRANSACTION,clean_concede,4,False,CUST-02961,2430.0,electronics,2026-03-23,False,,True,True,False
DSP-10377,ORD-05970,unauthorized_transaction,2026-07-03,6,pending,0.8332,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01882,1749.95,apparel,2026-06-27,True,2026-07-02,True,True,False
DSP-11441,ORD-15159,item_not_received,2026-07-14,4,pending,0.7952,True,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-03449,242.12,digital_goods,2026-07-10,True,2026-07-19,True,True,False
DSP-14630,ORD-06967,not_as_described,2026-08-17,21,pending,0.3662,False,RULE_NOT_AS_DESCRIBED,clean_concede,2,False,CUST-00356,3847.92,home_goods,2026-07-27,False,,True,True,False
DSP-06414,ORD-09578,duplicate_charge,2026-05-23,7,pending,0.4234,False,RULE_DUPLICATE_CHARGE,clean_concede,1,False,CUST-03285,933.17,apparel,2026-05-16,True,2026-05-25,True,False,False
DSP-14963,ORD-01304,item_not_received,2026-08-27,23,pending,0.6546,False,RULE_ITEM_NOT_RECEIVED,clean_fight,0,False,CUST-02830,354.23,electronics,2026-08-04,True,2026-08-11,True,True,True
DSP-08558,ORD-09924,unauthorized_transaction,2026-06-14,19,pending,0.7205,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,1,False,CUST-01516,950.54,electronics,2026-05-26,True,2026-06-01,True,True,False
DSP-14971,ORD-10688,not_as_described,2026-08-27,23,pending,0.3528,False,RULE_NOT_AS_DESCRIBED,clean_concede,1,False,CUST-02483,875.94,apparel,2026-08-04,False,,True,False,False
DSP-05508,ORD-12091,unauthorized_transaction,2026-05-14,3,pending,0.7989,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-01072,2241.16,digital_goods,2026-05-11,True,2026-05-14,True,True,False
DSP-13152,ORD-00363,unauthorized_transaction,2026-07-31,8,pending,0.6269,True,RULE_UNAUTHORIZED_TRANSACTION,clean_fight,0,False,CUST-04630,1595.51,groceries,2026-07-23,True,2026-08-01,True,True,False
DSP-02376,ORD-02638,not_as_described,2026-04-12,11,pending,0.5891,True,RULE_NOT_AS_DESCRIBED,clean_fight,1,False,CUST-03623,100.0,groceries,2026-04-01,True,2026-04-03,True,True,False
