order_id,customer_id,amount,item_category,purchase_date,delivery_confirmed,delivery_date,otp_auth_confirmed,shipping_billing_match,prior_complaint_on_file
ORD-11175,CUST-04225,338.93,apparel,2026-05-31,True,2026-06-01,True,True,False
ORD-11176,CUST-04808,1104.62,electronics,2026-05-01,True,2026-05-08,True,True,False
ORD-11177,CUST-04527,1277.84,apparel,2026-03-27,True,2026-04-02,True,True,False
ORD-11178,CUST-03839,300.54,electronics,2026-07-18,False,,False,False,False
ORD-11179,CUST-05918,178.96,apparel,2026-07-13,False,,True,False,False
ORD-11180,CUST-03779,100.0,apparel,2026-03-28,True,2026-03-30,True,True,False
ORD-11181,CUST-02790,1217.38,home_goods,2026-03-09,False,,True,True,False
ORD-11182,CUST-00703,693.66,groceries,2026-05-18,False,,True,True,False
ORD-11183,CUST-02564,976.93,apparel,2026-04-04,True,2026-04-07,True,True,False
ORD-11184,CUST-01538,3308.25,groceries,2026-07-03,True,2026-07-11,True,True,False
ORD-11185,CUST-03512,1633.73,apparel,2026-07-29,True,2026-08-01,True,True,False
ORD-11186,CUST-05717,2052.82,home_goods,2026-03-28,True,2026-03-29,True,True,False
ORD-11187,CUST-03421,462.54,electronics,2026-06-04,True,2026-06-11,False,False,False
ORD-11188,CUST-01716,977.23,digital_goods,2026-03-19,True,2026-03-22,True,True,False
ORD-11189,CUST-03593,390.31,apparel,2026-06-12,False,,False,True,False
ORD-11190,CUST-03686,1399.24,groceries,2026-05-09,True,2026-05-18,True,True,False
ORD-11191,CUST-04574,423.84,apparel,2026-04-14,True,2026-04-21,False,True,False
ORD-11192,CUST-00246,1148.69,apparel,2026-03-10,True,2026-03-14,True,True,False
ORD-11193,CUST-03069,429.08,apparel,2026-03-28,True,2026-04-03,True,False,False
ORD-11194,CUST-01138,904.05,digital_goods,2026-04-23,True,2026-04-24,True,True,False
ORD-11195,CUST-04730,1259.7,apparel,2026-03-19,True,2026-03-28,True,True,False
ORD-11196,CUST-01051,1377.63,digital_goods,2026-06-26,False,,True,True,False
ORD-11197,CUST-02503,839.86,digital_goods,2026-05-06,True,2026-05-09,True,False,False
ORD-11198,CUST-00079,802.97,groceries,2026-04-21,True,2026-04-24,False,True,False
ORD-11199,CUST-04094,773.71,home_goods,2026-06-19,True,2026-06-27,True,False,False
ORD-11200,CUST-05397,1023.18,home_goods,2026-03-09,True,2026-03-11,False,True,False
ORD-11201,CUST-02905,355.75,apparel,2026-06-17,True,2026-06-18,True,True,False
ORD-11202,CUST-02783,1177.51,digital_goods,2026-03-24,True,2026-03-28,True,True,False
ORD-11203,CUST-01847,871.64,apparel,2026-03-08,True,2026-03-16,True,True,False
ORD-11204,CUST-03433,864.74,apparel,2026-03-26,True,2026-03-27,False,True,False
ORD-11205,CUST-03487,199.87,electronics,2026-05-27,True,2026-05-29,True,True,True
ORD-11206,CUST-05617,1892.3,groceries,2026-07-24,True,2026-07-28,False,True,False
ORD-11207,CUST-03304,411.33,home_goods,2026-06-11,True,2026-06-19,True,True,False
ORD-11208,CUST-05656,1682.6,groceries,2026-03-19,True,2026-03-25,True,True,False
ORD-11209,CUST-04404,104.85,electronics,2026-06-11,False,,True,True,False
ORD-11210,CUST-02454,189.42,electronics,2026-03-18,True,2026-03-19,True,True,False
ORD-11211,CUST-02671,831.16,apparel,2026-04-30,True,2026-05-01,True,True,False
ORD-11212,CUST-04808,276.87,apparel,2026-06-01,False,,True,True,False
ORD-11213,CUST-00190,190.89,digital_goods,2026-06-28,True,2026-06-29,True,True,False
ORD-11214,CUST-04649,615.73,groceries,2026-06-26,True,2026-07-02,True,True,False
ORD-11215,CUST-00263,100.0,apparel,2026-07-05,True,2026-07-13,False,True,False
ORD-11216,CUST-01139,1007.59,digital_goods,2026-07-02,True,2026-07-04,True,False,False
ORD-11217,CUST-01259,100.0,groceries,2026-03-29,False,,True,False,False
ORD-11218,CUST-02705,244.77,groceries,2026-03-08,True,2026-03-10,True,True,True
ORD-11219,CUST-04654,322.5,groceries,2026-03-17,True,2026-03-24,True,True,False
ORD-11220,CUST-05159,364.2,electronics,2026-05-23,True,2026-06-01,True,True,False
ORD-11221,CUST-04939,815.23,apparel,2026-07-05,False,,False,True,False
ORD-11222,CUST-04979,665.28,apparel,2026-04-25,True,2026-05-03,True,True,False
ORD-11223,CUST-04701,423.87,groceries,2026-04-21,False,,True,True,True
ORD-11224,CUST-03202,281.75,home_goods,2026-07-13,True,2026-07-16,False,True,False
ORD-11225,CUST-03123,773.62,home_goods,2026-07-29,False,,True,True,True
ORD-11226,CUST-01672,749.0,digital_goods,2026-04-13,False,,True,False,False
ORD-11227,CUST-03200,1584.56,groceries,2026-06-14,False,,True,False,False
ORD-11228,CUST-00521,1208.7,apparel,2026-06-11,True,2026-06-12,True,True,False
ORD-11229,CUST-04378,398.54,groceries,2026-08-06,True,2026-08-08,True,True,False
ORD-11230,CUST-03165,689.14,apparel,2026-03-14,True,2026-03-19,True,True,False
ORD-11231,CUST-01542,1346.35,apparel,2026-03-14,True,2026-03-23,True,True,False
ORD-11232,CUST-03889,209.99,apparel,2026-04-02,True,2026-04-10,True,True,False
ORD-11233,CUST-00889,181.82,apparel,2026-04-16,True,2026-04-23,True,True,False
ORD-11234,CUST-02693,505.01,groceries,2026-05-04,False,,True,True,False
ORD-11235,CUST-04665,2299.4,apparel,2026-03-16,True,2026-03-22,True,True,False
ORD-11236,CUST-03698,877.76,home_goods,2026-05-17,True,2026-05-25,True,True,False
ORD-11237,CUST-05234,604.23,groceries,2026-06-17,False,,True,True,False
ORD-11238,CUST-02495,679.67,electronics,2026-03-28,True,2026-04-06,True,True,False
ORD-11239,CUST-00763,1218.49,digital_goods,2026-08-05,True,2026-08-08,True,True,True
ORD-11240,CUST-01404,897.79,home_goods,2026-05-30,True,2026-06-01,True,True,False
ORD-11241,CUST-00854,814.88,home_goods,2026-07-31,True,2026-08-07,True,False,False
ORD-11242,CUST-05528,166.63,electronics,2026-04-24,True,2026-05-01,True,True,False
ORD-11243,CUST-04529,303.9,digital_goods,2026-07-21,False,,True,True,False
ORD-11244,CUST-01455,1699.97,apparel,2026-03-16,True,2026-03-19,True,True,False
ORD-11245,CUST-00262,1358.15,apparel,2026-05-03,True,2026-05-10,True,True,False
ORD-11246,CUST-05644,189.86,electronics,2026-07-29,False,,True,False,False
ORD-11247,CUST-04942,279.22,home_goods,2026-07-21,True,2026-07-23,True,False,False
ORD-11248,CUST-04002,1478.9,apparel,2026-05-31,True,2026-06-02,True,True,False
ORD-11249,CUST-00219,108.19,electronics,2026-06-28,True,2026-07-07,True,True,False
ORD-11250,CUST-01529,8211.2,home_goods,2026-03-19,False,,True,True,False
ORD-11251,CUST-01630,310.63,home_goods,2026-06-17,True,2026-06-24,True,True,False
ORD-11252,CUST-00569,670.95,groceries,2026-04-18,True,2026-04-25,True,False,True
ORD-11253,CUST-03161,226.16,groceries,2026-03-09,False,,False,True,False
ORD-11254,CUST-02325,1220.36,apparel,2026-04-18,True,2026-04-25,False,True,False
ORD-11255,CUST-01686,152.14,apparel,2026-04-01,True,2026-04-08,True,True,False
ORD-11256,CUST-01909,425.38,electronics,2026-03-22,True,2026-03-26,True,True,False
ORD-11257,CUST-02384,1433.97,groceries,2026-04-20,False,,True,True,False
ORD-11258,CUST-05403,1374.27,apparel,2026-04-02,True,2026-04-09,True,True,False
ORD-11259,CUST-04295,1100.06,digital_goods,2026-05-09,False,,True,True,False
ORD-11260,CUST-00573,275.15,groceries,2026-06-29,True,2026-07-06,True,True,False
ORD-11261,CUST-03724,1479.81,groceries,2026-05-30,False,,True,True,False
ORD-11262,CUST-00470,1137.6,apparel,2026-04-01,True,2026-04-03,False,True,False
ORD-11263,CUST-03019,319.29,apparel,2026-06-22,True,2026-06-26,True,True,False
ORD-11264,CUST-04247,1382.18,digital_goods,2026-06-01,True,2026-06-09,True,True,False
ORD-11265,CUST-00090,1174.46,groceries,2026-05-22,True,2026-05-27,False,True,False
ORD-11266,CUST-01407,391.44,digital_goods,2026-07-09,True,2026-07-14,True,False,False
ORD-11267,CUST-02676,633.63,groceries,2026-07-17,True,2026-07-24,True,True,False
ORD-11268,CUST-03365,244.35,home_goods,2026-06-09,False,,False,False,False
ORD-11269,CUST-03203,518.04,apparel,2026-07-29,True,2026-08-03,True,True,True
ORD-11270,CUST-01286,116.02,home_goods,2026-05-19,False,,True,True,False
ORD-11271,CUST-00907,303.02,home_goods,2026-04-20,False,,True,True,False
ORD-11272,CUST-01057,2853.73,electronics,2026-03-14,True,2026-03-23,True,True,False
ORD-11273,CUST-04394,672.33,digital_goods,2026-06-10,True,2026-06-11,True,True,False
ORD-11274,CUST-03427,157.15,home_goods,2026-04-20,True,2026-04-26,True,True,False
ORD-11275,CUST-03917,940.5,apparel,2026-03-30,False,,True,True,True
ORD-11276,CUST-00563,537.16,digital_goods,2026-06-02,True,2026-06-05,True,True,False
ORD-11277,CUST-03186,3202.98,apparel,2026-08-03,True,2026-08-11,True,True,False
ORD-11278,CUST-01691,259.58,apparel,2026-05-02,True,2026-05-09,True,True,False
ORD-11279,CUST-01064,614.3,apparel,2026-04-11,True,2026-04-15,True,True,False
ORD-11280,CUST-01684,1162.44,apparel,2026-07-17,True,2026-07-25,False,True,True
ORD-11281,CUST-02537,303.68,apparel,2026-03-09,False,,True,False,False
ORD-11282,CUST-03540,981.86,digital_goods,2026-05-05,True,2026-05-06,True,True,False
ORD-11283,CUST-05813,2795.44,home_goods,2026-05-16,True,2026-05-21,True,True,True
ORD-11284,CUST-05445,658.57,apparel,2026-05-23,True,2026-05-31,True,True,False
ORD-11285,CUST-03889,332.39,digital_goods,2026-04-23,True,2026-04-26,True,True,False
ORD-11286,CUST-01300,489.71,home_goods,2026-06-07,True,2026-06-13,False,False,True
ORD-11287,CUST-04945,3668.47,digital_goods,2026-03-07,True,2026-03-16,True,True,False
ORD-11288,CUST-04711,100.0,apparel,2026-07-25,True,2026-07-27,True,True,False
ORD-11289,CUST-02542,1516.3,apparel,2026-06-12,True,2026-06-15,True,True,False
ORD-11290,CUST-04812,275.13,home_goods,2026-04-12,True,2026-04-20,False,True,False
ORD-11291,CUST-01662,371.64,apparel,2026-04-02,True,2026-04-05,True,False,True
ORD-11292,CUST-04116,498.6,digital_goods,2026-06-20,True,2026-06-23,True,True,False
ORD-11293,CUST-05871,801.64,home_goods,2026-06-18,True,2026-06-21,True,True,False
ORD-11294,CUST-05610,157.5,apparel,2026-05-27,True,2026-05-28,True,True,False
ORD-11295,CUST-03759,488.73,electronics,2026-05-01,False,,True,False,False
ORD-11296,CUST-02256,1094.19,apparel,2026-03-10,True,2026-03-17,True,True,False
ORD-11297,CUST-01652,589.32,digital_goods,2026-03-18,False,,True,True,False
ORD-11298,CUST-00060,105.5,groceries,2026-08-01,True,2026-08-07,True,True,False
ORD-11299,CUST-01168,1414.99,digital_goods,2026-04-18,True,2026-04-23,True,True,False
ORD-11300,CUST-03651,386.08,digital_goods,2026-03-18,False,,True,True,False
ORD-11301,CUST-00524,517.96,home_goods,2026-04-02,True,2026-04-04,True,False,False
ORD-11302,CUST-03270,1187.41,electronics,2026-06-03,True,2026-06-11,True,True,True
ORD-11303,CUST-04954,971.31,digital_goods,2026-04-23,True,2026-04-24,True,True,False
ORD-11304,CUST-02022,239.21,home_goods,2026-06-08,True,2026-06-10,False,True,False
ORD-11305,CUST-04307,1401.71,apparel,2026-07-02,True,2026-07-09,True,False,False
ORD-11306,CUST-02694,285.99,groceries,2026-03-08,True,2026-03-12,True,False,False
ORD-11307,CUST-04663,341.34,electronics,2026-06-15,True,2026-06-17,True,True,True
ORD-11308,CUST-04021,795.09,electronics,2026-06-18,True,2026-06-20,True,True,False
ORD-11309,CUST-03769,1082.29,groceries,2026-04-27,True,2026-04-30,True,True,False
ORD-11310,CUST-03790,483.95,groceries,2026-03-20,True,2026-03-23,True,True,False
ORD-11311,CUST-04719,2776.85,electronics,2026-04-01,True,2026-04-06,True,True,False
ORD-11312,CUST-00320,1292.19,home_goods,2026-07-13,True,2026-07-19,True,True,False
ORD-11313,CUST-00746,898.07,electronics,2026-07-31,False,,True,False,False
ORD-11314,CUST-02358,976.95,digital_goods,2026-06-21,False,,True,True,False
ORD-11315,CUST-05294,518.81,digital_goods,2026-08-04,True,2026-08-07,True,True,False
ORD-11316,CUST-03738,116.32,digital_goods,2026-04-18,True,2026-04-23,True,True,False
ORD-11317,CUST-02840,331.6,apparel,2026-06-08,False,,True,True,False
ORD-11318,CUST-05736,276.6,groceries,2026-07-16,True,2026-07-18,True,True,False
ORD-11319,CUST-05829,1556.01,electronics,2026-07-26,True,2026-07-31,True,True,False
ORD-11320,CUST-02436,405.05,groceries,2026-05-31,True,2026-06-08,True,True,False
ORD-11321,CUST-03203,677.27,apparel,2026-04-27,True,2026-05-02,True,True,False
ORD-11322,CUST-05021,1045.71,digital_goods,2026-04-05,True,2026-04-10,True,True,False
ORD-11323,CUST-01434,751.64,groceries,2026-07-18,True,2026-07-26,True,True,False
ORD-11324,CUST-03400,591.68,home_goods,2026-07-05,True,2026-07-06,True,True,False
ORD-11325,CUST-02040,3872.31,digital_goods,2026-04-08,True,2026-04-13,True,True,False
ORD-11326,CUST-01471,1309.4,apparel,2026-08-02,False,,True,True,False
ORD-11327,CUST-05060,227.1,electronics,2026-04-18,False,,True,True,False
ORD-11328,CUST-03539,1664.05,groceries,2026-04-01,False,,True,True,False
ORD-11329,CUST-03750,740.36,apparel,2026-06-23,True,2026-06-30,True,True,False
ORD-11330,CUST-03151,3670.29,electronics,2026-05-25,True,2026-06-03,True,True,False
ORD-11331,CUST-05399,737.0,apparel,2026-05-23,True,2026-05-29,True,True,False
ORD-11332,CUST-01502,799.05,groceries,2026-03-08,True,2026-03-09,True,True,False
ORD-11333,CUST-05722,936.83,apparel,2026-04-23,True,2026-04-28,True,True,True
ORD-11334,CUST-04658,292.67,groceries,2026-04-27,False,,True,True,False
ORD-11335,CUST-00782,1943.87,electronics,2026-05-25,True,2026-05-31,True,True,True
ORD-11336,CUST-03223,165.71,apparel,2026-07-22,True,2026-07-28,True,True,False
ORD-11337,CUST-05723,650.29,groceries,2026-06-17,True,2026-06-25,True,True,False
ORD-11338,CUST-00357,153.95,groceries,2026-07-03,True,2026-07-04,True,True,False
ORD-11339,CUST-01963,364.19,apparel,2026-03-12,True,2026-03-21,True,True,False
ORD-11340,CUST-01293,538.03,groceries,2026-04-07,True,2026-04-14,True,False,False
ORD-11341,CUST-02242,1856.97,apparel,2026-05-22,True,2026-05-23,True,True,True
ORD-11342,CUST-05145,1773.77,electronics,2026-08-02,False,,True,True,False
ORD-11343,CUST-04405,684.78,home_goods,2026-05-09,True,2026-05-14,True,True,False
ORD-11344,CUST-02391,1001.45,home_goods,2026-04-22,True,2026-05-01,True,True,False
ORD-11345,CUST-05461,696.17,digital_goods,2026-04-07,False,,True,True,False
ORD-11346,CUST-00546,466.68,home_goods,2026-06-17,False,,True,True,False
ORD-11347,CUST-05718,1026.43,electronics,2026-03-30,False,,False,True,False
ORD-11348,CUST-05951,1124.74,groceries,2026-05-15,True,2026-05-17,True,True,True
ORD-11349,CUST-05917,600.34,home_goods,2026-07-13,True,2026-07-15,True,True,False
ORD-11350,CUST-01779,382.51,apparel,2026-05-19,True,2026-05-28,False,True,False
ORD-11351,CUST-04042,969.23,digital_goods,2026-07-07,True,2026-07-13,True,True,False
ORD-11352,CUST-03369,745.63,groceries,2026-04-04,True,2026-04-12,True,True,False
ORD-11353,CUST-04528,2426.7,electronics,2026-07-01,True,2026-07-10,False,True,False
ORD-11354,CUST-00993,1524.68,apparel,2026-07-12,True,2026-07-17,True,True,False
ORD-11355,CUST-03020,510.89,home_goods,2026-06-24,True,2026-06-30,False,False,False
ORD-11356,CUST-00626,1211.76,groceries,2026-06-24,False,,True,False,False
ORD-11357,CUST-00861,264.61,groceries,2026-07-29,True,2026-07-31,False,True,True
ORD-11358,CUST-04132,886.47,apparel,2026-04-08,True,2026-04-15,True,True,False
ORD-11359,CUST-02670,190.72,groceries,2026-05-18,True,2026-05-22,True,True,False
ORD-11360,CUST-03359,244.0,electronics,2026-05-08,True,2026-05-11,True,True,False
ORD-11361,CUST-03694,384.73,apparel,2026-04-14,True,2026-04-15,True,True,False
ORD-11362,CUST-01350,384.74,electronics,2026-03-24,True,2026-03-25,True,True,False
ORD-11363,CUST-02070,229.51,digital_goods,2026-04-17,False,,False,True,False
ORD-11364,CUST-01698,2703.28,groceries,2026-06-25,True,2026-07-03,False,True,False
ORD-11365,CUST-04145,648.8,apparel,2026-05-21,True,2026-05-28,True,True,False
ORD-11366,CUST-00365,287.44,apparel,2026-06-05,True,2026-06-11,True,True,False
ORD-11367,CUST-03786,1583.34,electronics,2026-06-24,True,2026-06-30,True,True,False
ORD-11368,CUST-00218,723.76,groceries,2026-05-26,True,2026-06-01,True,True,False
ORD-11369,CUST-00599,235.58,apparel,2026-05-07,True,2026-05-11,True,False,False
ORD-11370,CUST-05233,1791.14,electronics,2026-05-14,True,2026-05-15,True,True,False
ORD-11371,CUST-05689,2291.92,home_goods,2026-05-10,True,2026-05-13,True,True,True
ORD-11372,CUST-05534,232.88,home_goods,2026-04-05,True,2026-04-14,True,True,False
ORD-11373,CUST-03783,426.07,groceries,2026-07-29,True,2026-08-01,True,False,True
ORD-11374,CUST-03122,197.96,home_goods,2026-03-11,True,2026-03-17,True,True,False
ORD-11375,CUST-02815,1457.71,digital_goods,2026-06-17,True,2026-06-20,True,True,False
ORD-11376,CUST-03271,255.41,apparel,2026-03-19,True,2026-03-20,True,True,False
ORD-11377,CUST-01592,1130.45,digital_goods,2026-07-13,True,2026-07-17,False,True,False
ORD-11378,CUST-03249,687.09,groceries,2026-07-17,True,2026-07-21,True,True,False
ORD-11379,CUST-00309,2132.55,apparel,2026-03-16,True,2026-03-19,True,True,False
ORD-11380,CUST-00087,475.74,apparel,2026-05-23,True,2026-05-30,False,True,False
ORD-11381,CUST-02052,499.88,electronics,2026-07-24,True,2026-07-29,False,True,False
ORD-11382,CUST-00939,1061.03,digital_goods,2026-08-06,True,2026-08-13,False,True,False
ORD-11383,CUST-05808,674.69,home_goods,2026-04-09,True,2026-04-12,True,True,False
ORD-11384,CUST-01118,267.1,apparel,2026-05-02,True,2026-05-11,True,True,False
ORD-11385,CUST-02679,209.63,digital_goods,2026-05-25,True,2026-05-28,True,True,False
ORD-11386,CUST-05491,429.3,digital_goods,2026-07-19,True,2026-07-23,True,True,False
ORD-11387,CUST-03803,1550.95,home_goods,2026-06-16,True,2026-06-25,True,True,True
ORD-11388,CUST-03971,3526.32,apparel,2026-07-18,True,2026-07-21,True,True,True
ORD-11389,CUST-03779,378.83,apparel,2026-05-19,True,2026-05-25,True,True,False
ORD-11390,CUST-00558,578.55,apparel,2026-04-09,True,2026-04-17,True,True,False
ORD-11391,CUST-00676,1996.47,apparel,2026-07-19,True,2026-07-22,False,False,False
ORD-11392,CUST-04492,557.08,home_goods,2026-05-05,False,,False,True,False
ORD-11393,CUST-05382,853.46,digital_goods,2026-06-26,True,2026-06-29,True,True,True
ORD-11394,CUST-01984,140.95,electronics,2026-07-12,True,2026-07-18,True,True,False
ORD-11395,CUST-05845,410.98,apparel,2026-05-22,True,2026-05-31,True,True,False
ORD-11396,CUST-03585,1044.87,electronics,2026-03-10,True,2026-03-18,True,True,False
ORD-11397,CUST-01148,826.51,apparel,2026-08-03,True,2026-08-08,True,True,False
ORD-11398,CUST-03856,619.88,groceries,2026-03-11,False,,True,True,False
ORD-11399,CUST-02286,630.56,apparel,2026-03-16,True,2026-03-22,True,True,False
ORD-11400,CUST-01321,872.99,digital_goods,2026-05-25,False,,True,False,False
ORD-11401,CUST-01397,242.91,apparel,2026-06-16,True,2026-06-24,False,True,False
ORD-11402,CUST-00147,801.97,electronics,2026-03-24,False,,True,True,True
ORD-11403,CUST-04972,463.96,apparel,2026-06-09,True,2026-06-17,True,True,False
ORD-11404,CUST-00823,252.3,groceries,2026-06-29,False,,True,False,False
ORD-11405,CUST-01451,1033.57,apparel,2026-07-21,True,2026-07-23,False,True,False
ORD-11406,CUST-02409,508.05,digital_goods,2026-04-01,True,2026-04-04,False,True,False
ORD-11407,CUST-01017,1385.84,groceries,2026-05-01,False,,True,True,False
ORD-11408,CUST-04379,520.05,groceries,2026-04-15,True,2026-04-17,True,True,True
ORD-11409,CUST-03201,894.1,home_goods,2026-05-25,False,,True,False,False
ORD-11410,CUST-01379,377.64,apparel,2026-06-11,True,2026-06-13,True,True,False
ORD-11411,CUST-00635,720.04,apparel,2026-03-20,False,,True,True,False
ORD-11412,CUST-05500,524.32,digital_goods,2026-07-21,True,2026-07-30,False,True,False
ORD-11413,CUST-00091,470.38,groceries,2026-07-24,True,2026-07-27,True,True,False
ORD-11414,CUST-05549,140.29,digital_goods,2026-08-06,True,2026-08-09,True,True,False
ORD-11415,CUST-02238,4084.84,electronics,2026-03-23,True,2026-03-25,True,True,False
ORD-11416,CUST-01257,1552.01,digital_goods,2026-07-29,True,2026-08-05,True,True,False
ORD-11417,CUST-03609,206.63,apparel,2026-04-11,True,2026-04-15,True,True,False
ORD-11418,CUST-02933,522.1,groceries,2026-03-08,True,2026-03-15,True,True,True
ORD-11419,CUST-01457,772.46,groceries,2026-05-18,True,2026-05-22,True,True,False
ORD-11420,CUST-01774,837.59,home_goods,2026-05-31,True,2026-06-03,True,True,False
ORD-11421,CUST-05852,611.89,electronics,2026-04-16,True,2026-04-21,True,True,False
ORD-11422,CUST-00282,317.41,apparel,2026-07-27,True,2026-08-03,True,True,False
ORD-11423,CUST-05529,1063.44,electronics,2026-05-10,True,2026-05-19,True,False,False
ORD-11424,CUST-04360,763.35,home_goods,2026-03-14,False,,True,True,False
ORD-11425,CUST-01770,2203.72,home_goods,2026-07-06,True,2026-07-14,True,True,False
ORD-11426,CUST-03621,612.09,home_goods,2026-03-20,True,2026-03-22,True,True,False
ORD-11427,CUST-05707,185.13,digital_goods,2026-06-14,False,,True,True,False
ORD-11428,CUST-00391,1480.68,groceries,2026-04-25,True,2026-04-28,True,True,False
ORD-11429,CUST-05200,803.23,apparel,2026-07-13,True,2026-07-20,True,False,False
ORD-11430,CUST-04283,1333.65,apparel,2026-07-17,True,2026-07-21,True,True,False
ORD-11431,CUST-05251,1662.64,apparel,2026-06-17,False,,True,True,False
ORD-11432,CUST-05427,1226.64,electronics,2026-03-16,True,2026-03-18,True,False,True
ORD-11433,CUST-05868,1967.11,apparel,2026-05-12,False,,True,True,False
ORD-11434,CUST-05407,964.74,apparel,2026-03-24,True,2026-03-30,True,False,False
ORD-11435,CUST-00842,2271.61,electronics,2026-04-14,True,2026-04-23,True,True,True
ORD-11436,CUST-03199,705.03,apparel,2026-04-11,True,2026-04-20,True,True,False
ORD-11437,CUST-05655,123.12,digital_goods,2026-05-16,True,2026-05-18,False,True,False
ORD-11438,CUST-02525,818.38,digital_goods,2026-03-23,True,2026-04-01,True,True,True
ORD-11439,CUST-03637,651.02,home_goods,2026-07-05,True,2026-07-14,True,True,True
ORD-11440,CUST-00429,1254.39,digital_goods,2026-06-06,False,,True,True,False
ORD-11441,CUST-04900,964.06,home_goods,2026-03-09,False,,False,True,False
ORD-11442,CUST-00038,570.37,groceries,2026-03-24,True,2026-03-30,True,True,False
ORD-11443,CUST-00398,616.17,electronics,2026-03-29,False,,True,True,False
ORD-11444,CUST-03091,885.96,apparel,2026-07-11,True,2026-07-16,True,True,False
ORD-11445,CUST-01652,2546.66,apparel,2026-07-15,True,2026-07-24,True,True,False
ORD-11446,CUST-02045,197.89,groceries,2026-06-14,True,2026-06-23,True,True,False
ORD-11447,CUST-03069,205.4,apparel,2026-06-16,True,2026-06-20,True,True,False
ORD-11448,CUST-01954,1835.7,apparel,2026-05-11,True,2026-05-12,True,False,False
ORD-11449,CUST-01638,285.12,home_goods,2026-07-20,True,2026-07-26,False,True,False
ORD-11450,CUST-00748,3147.85,home_goods,2026-03-14,True,2026-03-22,False,False,False
ORD-11451,CUST-00131,2516.33,groceries,2026-05-28,True,2026-06-05,True,True,False
ORD-11452,CUST-03454,711.73,home_goods,2026-05-30,True,2026-06-08,True,True,False
ORD-11453,CUST-00228,259.87,digital_goods,2026-07-16,True,2026-07-20,True,True,False
ORD-11454,CUST-00119,1053.72,apparel,2026-03-31,True,2026-04-06,True,True,False
ORD-11455,CUST-02761,514.66,electronics,2026-07-12,True,2026-07-18,True,True,False
ORD-11456,CUST-01574,1080.46,home_goods,2026-07-04,True,2026-07-10,True,True,True
ORD-11457,CUST-05570,2189.07,apparel,2026-06-21,True,2026-06-27,False,False,False
ORD-11458,CUST-05480,2121.55,digital_goods,2026-07-31,True,2026-08-03,True,True,False
ORD-11459,CUST-00517,534.14,electronics,2026-05-23,True,2026-05-31,True,False,False
ORD-11460,CUST-01806,306.48,digital_goods,2026-07-03,True,2026-07-06,True,True,False
ORD-11461,CUST-00791,542.52,electronics,2026-06-28,True,2026-07-03,True,False,False
ORD-11462,CUST-05440,4933.55,groceries,2026-07-15,True,2026-07-23,True,True,False
ORD-11463,CUST-01375,819.77,groceries,2026-03-13,True,2026-03-15,True,True,False
ORD-11464,CUST-05931,709.14,electronics,2026-04-09,True,2026-04-16,True,True,False
ORD-11465,CUST-01368,2278.35,apparel,2026-06-26,True,2026-07-03,True,True,True
ORD-11466,CUST-00360,303.02,digital_goods,2026-05-20,True,2026-05-27,True,False,True
ORD-11467,CUST-03405,734.12,apparel,2026-03-23,True,2026-03-31,True,False,True
ORD-11468,CUST-04198,448.82,digital_goods,2026-03-31,True,2026-04-06,True,True,False
ORD-11469,CUST-00882,617.58,apparel,2026-03-30,True,2026-03-31,True,True,False
ORD-11470,CUST-02679,273.07,electronics,2026-04-15,True,2026-04-24,False,True,False
ORD-11471,CUST-02643,434.73,apparel,2026-06-09,False,,True,True,False
ORD-11472,CUST-04604,325.9,apparel,2026-06-27,True,2026-06-28,False,True,False
ORD-11473,CUST-05134,1739.36,groceries,2026-07-08,True,2026-07-12,True,True,False
ORD-11474,CUST-01552,838.06,groceries,2026-06-24,True,2026-06-29,False,True,True
ORD-11475,CUST-05117,478.95,digital_goods,2026-05-19,False,,True,True,False
ORD-11476,CUST-01696,903.23,groceries,2026-06-18,False,,True,True,False
ORD-11477,CUST-04437,1118.7,groceries,2026-06-04,False,,True,True,False
ORD-11478,CUST-03236,778.22,digital_goods,2026-03-22,False,,True,True,False
ORD-11479,CUST-03505,283.99,apparel,2026-04-27,False,,True,True,False
ORD-11480,CUST-00989,1027.19,digital_goods,2026-06-29,True,2026-07-07,True,True,False
ORD-11481,CUST-01903,970.93,home_goods,2026-04-30,True,2026-05-01,True,True,False
ORD-11482,CUST-01751,2972.26,home_goods,2026-05-08,True,2026-05-10,True,True,False
ORD-11483,CUST-00867,265.25,apparel,2026-07-04,True,2026-07-11,True,True,False
ORD-11484,CUST-02921,220.42,home_goods,2026-05-18,False,,False,True,False
ORD-11485,CUST-02649,1422.24,apparel,2026-07-30,True,2026-08-03,True,True,False
ORD-11486,CUST-01422,351.98,home_goods,2026-03-30,True,2026-04-01,True,True,False
ORD-11487,CUST-00122,1568.47,electronics,2026-06-23,True,2026-06-26,False,True,False
ORD-11488,CUST-03294,336.86,apparel,2026-03-13,False,,True,False,False
ORD-11489,CUST-05357,325.57,apparel,2026-05-29,False,,True,False,True
ORD-11490,CUST-02590,3611.98,home_goods,2026-03-14,True,2026-03-21,True,False,False
ORD-11491,CUST-00098,417.39,electronics,2026-03-31,True,2026-04-01,True,True,False
ORD-11492,CUST-03188,300.72,home_goods,2026-04-10,True,2026-04-11,True,True,False
ORD-11493,CUST-01742,406.06,apparel,2026-05-17,True,2026-05-18,True,True,False
